"","area_id","area_name","state","party","votes_first_vote","votes_second_vote"
"10355",189,"Eichsfeld – Nordhausen – Kyffhäuserkreis","Thüringen","Bündnis.C...Christen.für.Deutschland",0,0
"10356",190,"Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis","Thüringen","Bündnis.C...Christen.für.Deutschland",0,0
"10357",191,"Jena – Sömmerda – Weimarer Land I","Thüringen","Bündnis.C...Christen.für.Deutschland",0,0
"10358",192,"Gotha – Ilm-Kreis","Thüringen","Bündnis.C...Christen.für.Deutschland",0,0
"10359",193,"Erfurt – Weimar – Weimarer Land II","Thüringen","Bündnis.C...Christen.für.Deutschland",0,0
"10360",194,"Gera – Greiz – Altenburger Land","Thüringen","Bündnis.C...Christen.für.Deutschland",0,0
"10361",195,"Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis","Thüringen","Bündnis.C...Christen.für.Deutschland",0,0
"10362",196,"Suhl – Schmalkalden-Meiningen – Hildburghausen – Sonneberg","Thüringen","Bündnis.C...Christen.für.Deutschland",0,0
"10363",197,"Neuwied","Rheinland-Pfalz","Bündnis.C...Christen.für.Deutschland",0,0
"10364",198,"Ahrweiler","Rheinland-Pfalz","Bündnis.C...Christen.für.Deutschland",0,0
"10365",199,"Koblenz","Rheinland-Pfalz","Bündnis.C...Christen.für.Deutschland",0,0
"10366",200,"Mosel/Rhein-Hunsrück","Rheinland-Pfalz","Bündnis.C...Christen.für.Deutschland",0,0
"10367",201,"Kreuznach","Rheinland-Pfalz","Bündnis.C...Christen.für.Deutschland",0,0
"10368",202,"Bitburg","Rheinland-Pfalz","Bündnis.C...Christen.für.Deutschland",0,0
"10369",203,"Trier","Rheinland-Pfalz","Bündnis.C...Christen.für.Deutschland",0,0
"10370",204,"Montabaur","Rheinland-Pfalz","Bündnis.C...Christen.für.Deutschland",0,0
"10371",205,"Mainz","Rheinland-Pfalz","Bündnis.C...Christen.für.Deutschland",0,0
"10372",206,"Worms","Rheinland-Pfalz","Bündnis.C...Christen.für.Deutschland",0,0
"10373",207,"Ludwigshafen/Frankenthal","Rheinland-Pfalz","Bündnis.C...Christen.für.Deutschland",0,0
"10374",208,"Neustadt – Speyer","Rheinland-Pfalz","Bündnis.C...Christen.für.Deutschland",0,0
"10375",209,"Kaiserslautern","Rheinland-Pfalz","Bündnis.C...Christen.für.Deutschland",0,0
"10376",210,"Pirmasens","Rheinland-Pfalz","Bündnis.C...Christen.für.Deutschland",0,0
"10377",211,"Südpfalz","Rheinland-Pfalz","Bündnis.C...Christen.für.Deutschland",0,0
"10378",212,"Altötting","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10379",213,"Erding – Ebersberg","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10380",214,"Freising","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10381",215,"Fürstenfeldbruck","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10382",216,"Ingolstadt","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10383",217,"München-Nord","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10384",218,"München-Ost","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10385",219,"München-Süd","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10386",220,"München-West/Mitte","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10387",221,"München-Land","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10388",222,"Rosenheim","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10389",223,"Bad Tölz-Wolfratshausen – Miesbach","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10390",224,"Starnberg – Landsberg am Lech","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10391",225,"Traunstein","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10392",226,"Weilheim","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10393",227,"Deggendorf","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10394",228,"Landshut","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10395",229,"Passau","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10396",230,"Rottal-Inn","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10397",231,"Straubing","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10398",232,"Amberg","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10399",233,"Regensburg","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10400",234,"Schwandorf","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10401",235,"Weiden","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10402",236,"Bamberg","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10403",237,"Bayreuth","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10404",238,"Coburg","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10405",239,"Hof","Bayern","Bündnis.C...Christen.für.Deutschland",356,0
"10406",240,"Kulmbach","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10407",241,"Ansbach","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10408",242,"Erlangen","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10409",243,"Fürth","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10410",244,"Nürnberg-Nord","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10411",245,"Nürnberg-Süd","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10412",246,"Roth","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10413",247,"Aschaffenburg","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10414",248,"Bad Kissingen","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10415",249,"Main-Spessart","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10416",250,"Schweinfurt","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10417",251,"Würzburg","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10418",252,"Augsburg-Stadt","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10419",253,"Augsburg-Land","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10420",254,"Donau-Ries","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10421",255,"Neu-Ulm","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10422",256,"Oberallgäu","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10423",257,"Ostallgäu","Bayern","Bündnis.C...Christen.für.Deutschland",0,0
"10424",258,"Stuttgart I","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",0,0
"10425",259,"Stuttgart II","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",0,0
"10426",260,"Böblingen","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",0,0
"10427",261,"Esslingen","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",0,0
"10428",262,"Nürtingen","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",0,0
"10429",263,"Göppingen","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",0,0
"10430",264,"Waiblingen","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",0,0
"10431",265,"Ludwigsburg","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",0,0
"10432",266,"Neckar-Zaber","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",0,0
"10433",267,"Heilbronn","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",0,0
"10434",268,"Schwäbisch Hall – Hohenlohe","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",0,0
"10435",269,"Backnang – Schwäbisch Gmünd","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",0,0
"10436",270,"Aalen – Heidenheim","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",0,0
"10437",271,"Karlsruhe-Stadt","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",0,0
"10438",272,"Karlsruhe-Land","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",0,0
"10439",273,"Rastatt","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",0,0
"10440",274,"Heidelberg","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",0,0
"10441",275,"Mannheim","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",0,0
"10442",276,"Odenwald – Tauber","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",0,0
"10443",277,"Rhein-Neckar","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",0,0
"10444",278,"Bruchsal – Schwetzingen","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",0,0
"10445",279,"Pforzheim","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",0,0
"10446",280,"Calw","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",0,0
"10447",281,"Freiburg","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",407,0
"10448",282,"Lörrach – Müllheim","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",0,0
"10449",283,"Emmendingen – Lahr","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",0,0
"10450",284,"Offenburg","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",0,0
"10451",285,"Rottweil – Tuttlingen","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",0,0
"10452",286,"Schwarzwald-Baar","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",0,0
"10453",287,"Konstanz","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",0,0
"10454",288,"Waldshut","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",0,0
"10455",289,"Reutlingen","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",0,0
"10456",290,"Tübingen","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",0,0
"10457",291,"Ulm","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",0,0
"10458",292,"Biberach","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",0,0
"10459",293,"Bodensee","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",0,0
"10460",294,"Ravensburg","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",0,0
"10461",295,"Zollernalb – Sigmaringen","Baden-Württemberg","Bündnis.C...Christen.für.Deutschland",0,0
"10462",296,"Saarbrücken","Saarland","Bündnis.C...Christen.für.Deutschland",0,0
"10463",297,"Saarlouis","Saarland","Bündnis.C...Christen.für.Deutschland",0,0
"10464",298,"St. Wendel","Saarland","Bündnis.C...Christen.für.Deutschland",0,0
"10465",299,"Homburg","Saarland","Bündnis.C...Christen.für.Deutschland",0,0
"10466",1,"Flensburg – Schleswig","Schleswig-Holstein","DIE.EINHEIT",0,0
"10467",2,"Nordfriesland – Dithmarschen Nord","Schleswig-Holstein","DIE.EINHEIT",0,0
"10468",3,"Steinburg – Dithmarschen Süd","Schleswig-Holstein","DIE.EINHEIT",0,0
"10469",4,"Rendsburg-Eckernförde","Schleswig-Holstein","DIE.EINHEIT",0,0
"10470",5,"Kiel","Schleswig-Holstein","DIE.EINHEIT",0,0
"10471",6,"Plön – Neumünster","Schleswig-Holstein","DIE.EINHEIT",0,0
"10472",7,"Pinneberg","Schleswig-Holstein","DIE.EINHEIT",0,0
"10473",8,"Segeberg – Stormarn-Mitte","Schleswig-Holstein","DIE.EINHEIT",0,0
"10474",9,"Ostholstein – Stormarn-Nord","Schleswig-Holstein","DIE.EINHEIT",0,0
"10475",10,"Herzogtum Lauenburg – Stormarn-Süd","Schleswig-Holstein","DIE.EINHEIT",0,0
"10476",11,"Lübeck","Schleswig-Holstein","DIE.EINHEIT",0,0
"10477",12,"Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I","Mecklenburg-Vorpommern","DIE.EINHEIT",0,0
"10478",13,"Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I","Mecklenburg-Vorpommern","DIE.EINHEIT",0,0
"10479",14,"Rostock – Landkreis Rostock II","Mecklenburg-Vorpommern","DIE.EINHEIT",0,0
"10480",15,"Vorpommern-Rügen – Vorpommern-Greifswald I","Mecklenburg-Vorpommern","DIE.EINHEIT",0,0
"10481",16,"Mecklenburgische Seenplatte I – Vorpommern-Greifswald II","Mecklenburg-Vorpommern","DIE.EINHEIT",0,0
"10482",17,"Mecklenburgische Seenplatte II – Landkreis Rostock III","Mecklenburg-Vorpommern","DIE.EINHEIT",0,0
"10483",18,"Hamburg-Mitte","Hamburg","DIE.EINHEIT",0,0
"10484",19,"Hamburg-Altona","Hamburg","DIE.EINHEIT",0,0
"10485",20,"Hamburg-Eimsbüttel","Hamburg","DIE.EINHEIT",0,0
"10486",21,"Hamburg-Nord","Hamburg","DIE.EINHEIT",0,0
"10487",22,"Hamburg-Wandsbek","Hamburg","DIE.EINHEIT",0,0
"10488",23,"Hamburg-Bergedorf – Harburg","Hamburg","DIE.EINHEIT",0,0
"10489",24,"Aurich – Emden","Niedersachsen","DIE.EINHEIT",0,0
"10490",25,"Unterems","Niedersachsen","DIE.EINHEIT",0,0
"10491",26,"Friesland – Wilhelmshaven – Wittmund","Niedersachsen","DIE.EINHEIT",0,0
"10492",27,"Oldenburg – Ammerland","Niedersachsen","DIE.EINHEIT",0,0
"10493",28,"Delmenhorst – Wesermarsch – Oldenburg-Land","Niedersachsen","DIE.EINHEIT",0,0
"10494",29,"Cuxhaven – Stade II","Niedersachsen","DIE.EINHEIT",0,0
"10495",30,"Stade I – Rotenburg II","Niedersachsen","DIE.EINHEIT",0,0
"10496",31,"Mittelems","Niedersachsen","DIE.EINHEIT",0,0
"10497",32,"Cloppenburg – Vechta","Niedersachsen","DIE.EINHEIT",0,0
"10498",33,"Diepholz – Nienburg I","Niedersachsen","DIE.EINHEIT",0,0
"10499",34,"Osterholz – Verden","Niedersachsen","DIE.EINHEIT",0,0
"10500",35,"Rotenburg I – Heidekreis","Niedersachsen","DIE.EINHEIT",0,0
"10501",36,"Harburg","Niedersachsen","DIE.EINHEIT",0,0
"10502",37,"Lüchow-Dannenberg – Lüneburg","Niedersachsen","DIE.EINHEIT",0,0
"10503",38,"Osnabrück-Land","Niedersachsen","DIE.EINHEIT",0,0
"10504",39,"Stadt Osnabrück","Niedersachsen","DIE.EINHEIT",0,0
"10505",40,"Nienburg II – Schaumburg","Niedersachsen","DIE.EINHEIT",0,0
"10506",41,"Stadt Hannover I","Niedersachsen","DIE.EINHEIT",0,0
"10507",42,"Stadt Hannover II","Niedersachsen","DIE.EINHEIT",0,0
"10508",43,"Hannover-Land I","Niedersachsen","DIE.EINHEIT",0,0
"10509",44,"Celle – Uelzen","Niedersachsen","DIE.EINHEIT",0,0
"10510",45,"Gifhorn – Peine","Niedersachsen","DIE.EINHEIT",0,0
"10511",46,"Hameln-Pyrmont – Holzminden","Niedersachsen","DIE.EINHEIT",0,0
"10512",47,"Hannover-Land II","Niedersachsen","DIE.EINHEIT",0,0
"10513",48,"Hildesheim","Niedersachsen","DIE.EINHEIT",0,0
"10514",49,"Salzgitter – Wolfenbüttel","Niedersachsen","DIE.EINHEIT",0,0
"10515",50,"Braunschweig","Niedersachsen","DIE.EINHEIT",0,0
"10516",51,"Helmstedt – Wolfsburg","Niedersachsen","DIE.EINHEIT",0,0
"10517",52,"Goslar – Northeim – Osterode","Niedersachsen","DIE.EINHEIT",0,0
"10518",53,"Göttingen","Niedersachsen","DIE.EINHEIT",0,0
"10519",54,"Bremen I","Bremen","DIE.EINHEIT",0,0
"10520",55,"Bremen II – Bremerhaven","Bremen","DIE.EINHEIT",0,0
"10521",56,"Prignitz – Ostprignitz-Ruppin – Havelland I","Brandenburg","DIE.EINHEIT",0,0
"10522",57,"Uckermark – Barnim I","Brandenburg","DIE.EINHEIT",0,0
"10523",58,"Oberhavel – Havelland II","Brandenburg","DIE.EINHEIT",0,0
"10524",59,"Märkisch-Oderland – Barnim II","Brandenburg","DIE.EINHEIT",0,0
"10525",60,"Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I","Brandenburg","DIE.EINHEIT",0,0
"10526",61,"Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II","Brandenburg","DIE.EINHEIT",0,0
"10527",62,"Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I","Brandenburg","DIE.EINHEIT",0,0
"10528",63,"Frankfurt (Oder) – Oder-Spree","Brandenburg","DIE.EINHEIT",0,0
"10529",64,"Cottbus – Spree-Neiße","Brandenburg","DIE.EINHEIT",0,0
"10530",65,"Elbe-Elster – Oberspreewald-Lausitz II","Brandenburg","DIE.EINHEIT",0,0
"10531",66,"Altmark","Sachsen-Anhalt","DIE.EINHEIT",0,0
"10532",67,"Börde – Jerichower Land","Sachsen-Anhalt","DIE.EINHEIT",0,0
"10533",68,"Harz","Sachsen-Anhalt","DIE.EINHEIT",0,0
"10534",69,"Magdeburg","Sachsen-Anhalt","DIE.EINHEIT",0,0
"10535",70,"Dessau – Wittenberg","Sachsen-Anhalt","DIE.EINHEIT",0,0
"10536",71,"Anhalt","Sachsen-Anhalt","DIE.EINHEIT",0,0
"10537",72,"Halle","Sachsen-Anhalt","DIE.EINHEIT",0,0
"10538",73,"Burgenland – Saalekreis","Sachsen-Anhalt","DIE.EINHEIT",0,0
"10539",74,"Mansfeld","Sachsen-Anhalt","DIE.EINHEIT",0,0
"10540",75,"Berlin-Mitte","Berlin","DIE.EINHEIT",0,0
"10541",76,"Berlin-Pankow","Berlin","DIE.EINHEIT",0,0
"10542",77,"Berlin-Reinickendorf","Berlin","DIE.EINHEIT",0,0
"10543",78,"Berlin-Spandau – Charlottenburg Nord","Berlin","DIE.EINHEIT",0,0
"10544",79,"Berlin-Steglitz-Zehlendorf","Berlin","DIE.EINHEIT",0,0
"10545",80,"Berlin-Charlottenburg-Wilmersdorf","Berlin","DIE.EINHEIT",0,0
"10546",81,"Berlin-Tempelhof-Schöneberg","Berlin","DIE.EINHEIT",0,0
"10547",82,"Berlin-Neukölln","Berlin","DIE.EINHEIT",0,0
"10548",83,"Berlin-Friedrichshain-Kreuzberg – Prenzlauer Berg Ost","Berlin","DIE.EINHEIT",0,0
"10549",84,"Berlin-Treptow-Köpenick","Berlin","DIE.EINHEIT",0,0
"10550",85,"Berlin-Marzahn-Hellersdorf","Berlin","DIE.EINHEIT",0,0
"10551",86,"Berlin-Lichtenberg","Berlin","DIE.EINHEIT",0,0
"10552",87,"Aachen I","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10553",88,"Aachen II","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10554",89,"Heinsberg","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10555",90,"Düren","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10556",91,"Rhein-Erft-Kreis I","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10557",92,"Euskirchen – Rhein-Erft-Kreis II","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10558",93,"Köln I","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10559",94,"Köln II","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10560",95,"Köln III","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10561",96,"Bonn","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10562",97,"Rhein-Sieg-Kreis I","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10563",98,"Rhein-Sieg-Kreis II","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10564",99,"Oberbergischer Kreis","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10565",100,"Rheinisch-Bergischer Kreis","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10566",101,"Leverkusen – Köln IV","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10567",102,"Wuppertal I","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10568",103,"Solingen – Remscheid – Wuppertal II","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10569",104,"Mettmann I","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10570",105,"Mettmann II","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10571",106,"Düsseldorf I","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10572",107,"Düsseldorf II","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10573",108,"Neuss I","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10574",109,"Mönchengladbach","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10575",110,"Krefeld I – Neuss II","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10576",111,"Viersen","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10577",112,"Kleve","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10578",113,"Wesel I","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10579",114,"Krefeld II – Wesel II","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10580",115,"Duisburg I","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10581",116,"Duisburg II","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10582",117,"Oberhausen – Wesel III","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10583",118,"Mülheim – Essen I","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10584",119,"Essen II","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10585",120,"Essen III","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10586",121,"Recklinghausen I","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10587",122,"Recklinghausen II","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10588",123,"Gelsenkirchen","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10589",124,"Steinfurt I – Borken I","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10590",125,"Bottrop – Recklinghausen III","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10591",126,"Borken II","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10592",127,"Coesfeld – Steinfurt II","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10593",128,"Steinfurt III","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10594",129,"Münster","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10595",130,"Warendorf","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10596",131,"Gütersloh I","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10597",132,"Bielefeld – Gütersloh II","Nordrhein-Westfalen","DIE.EINHEIT",0,0
"10598",133,"Herford – Minden-Lübbecke II","Nordrhein-Westfalen","DIE.EINHEIT",0,0
